ID,locx_o,locy_o,locx_d,locy_d,mode,time,distance
TG804,267,133,256,149,TG,5.774020161663206,19.4164878389476
TS411,430,153,432,139,TS,6.915014052969457,14.142135623730951
TS381,278,408,275,423,TS,7.221321265404423,15.297058540778355
GSD236,347,281,350,283,GSD,7.054306628018644,3.605551275463989
GG338,416,76,427,75,GG,7.2998929124996685,11.045361017187261
GSD257,468,161,470,158,GSD,5.922374062930658,3.605551275463989
TG958,309,241,316,208,TG,6.594353930827803,33.734255586866
TS481,52,368,59,374,TS,5.251285009206269,9.219544457292887
GG260,322,330,322,320,GG,5.446248777325252,10.0
TS169,51,366,60,377,TS,6.016577413955821,14.212670403551895
TG737,226,164,212,155,TG,3.1992272717831334,16.64331697709324
TS671,355,335,348,323,TS,6.45422929559571,13.892443989449804
GSD291,150,337,146,346,GSD,6.922740872257954,9.848857801796104
GSD151,346,320,349,319,GSD,7.693455664987516,3.1622776601683795
TS786,475,95,483,109,TS,6.456253807065895,16.1245154965971
GG373,122,452,111,446,GG,6.171471731082142,12.529964086141668
TS690,284,144,300,138,TS,6.753962366134239,17.08800749063506
GSD259,522,153,522,150,GSD,6.430453928190843,3.0
TG525,285,171,309,172,TG,5.621187223214974,24.020824298928627
GG189,402,39,410,38,GG,5.682065916164515,8.06225774829855
GG393,398,121,403,115,GG,5.5668059738169635,7.810249675906654
TS30,292,108,307,97,TS,7.212966809120076,18.601075237738275
TG8,302,267,307,247,TG,4.722831453168487,20.615528128088304
GSD151,349,319,353,320,GSD,6.638592584635877,4.123105625617661
TS480,242,179,244,190,TS,4.663669673343664,11.180339887498949
TG121,329,124,306,132,TG,5.117145481006048,24.351591323771842
GG174,388,294,386,299,GG,5.531230813963315,5.385164807134504
GG418,411,148,414,143,GG,5.43085595642462,5.830951894845301
TS384,388,147,379,138,TS,6.264395681283013,12.727922061357855
TS521,78,369,75,355,TS,7.283036673639874,14.317821063276353
TG20,160,405,187,408,TG,5.185407296327178,27.16615541441225
GSD184,355,217,356,214,GSD,4.9201781162802645,3.1622776601683795
GG770,259,459,251,462,GG,5.984490870296865,8.54400374531753
TG85,370,124,334,123,TG,6.964426724692667,36.013886210738214
TS353,451,98,443,96,TS,4.168752014442656,8.246211251235321
TG208,89,352,92,378,TG,6.8015467959236435,26.1725046566048
GSD65,60,426,62,420,GSD,6.349977249451767,6.324555320336759
GSD323,375,144,372,147,GSD,5.369853101705883,4.242640687119285
GG296,296,317,280,314,GG,8.016303942510174,16.278820596099706
GG598,174,454,176,442,GG,7.901622065820099,12.165525060596439
TS401,65,398,72,395,TS,6.784118879689881,7.615773105863909
GG227,264,315,256,319,GG,5.32612627854467,8.94427190999916
TS502,58,435,47,443,TS,6.794114503949748,13.601470508735444
TG846,432,161,424,153,TG,5.529787940623109,11.313708498984761
TG290,272,169,302,174,TG,6.138887109362539,30.4138126514911
GG546,305,164,310,163,GG,5.602761511183063,5.0990195135927845
TG190,318,88,305,99,TG,4.7288049693129,17.029386365926403
TG267,259,165,276,168,TG,4.353763228332831,17.26267650163207
TS432,309,177,317,176,TS,5.6987248972749365,8.06225774829855
GSD374,396,117,397,116,GSD,5.2389897024991825,1.4142135623730951
GSD311,143,392,140,398,GSD,6.476843737516971,6.708203932499369
GG341,349,91,355,97,GG,5.816513985391598,8.48528137423857
TS155,102,389,93,393,TS,7.498048313564663,9.848857801796104
GSD273,305,245,306,246,GSD,5.0218813728957015,1.4142135623730951
TS377,271,172,279,172,TS,7.523585967215006,8.0
TS388,376,302,371,309,TS,5.815392780752258,8.602325267042627
GG545,197,412,193,417,GG,6.390260609155787,6.4031242374328485
GSD347,340,162,342,163,GSD,5.7142700922128,2.23606797749979
TS476,350,84,337,87,TS,5.9649245502436505,13.341664064126334
TG331,461,95,483,93,TG,6.531369124393021,22.090722034374522
GSD264,28,448,29,456,GSD,7.406727625617968,8.06225774829855
GSD399,356,91,359,96,GSD,6.396007352790313,5.830951894845301
TG1112,138,399,108,391,TG,6.789704663588076,31.04834939252005
GG94,481,78,478,70,GG,6.744364824756085,8.54400374531753
TG894,131,398,116,392,TG,4.239695105770631,16.15549442140351
GG543,208,414,197,409,GG,8.140954098448095,12.083045973594572
GSD291,155,311,152,311,GSD,3.50788653570617,3.0
GSD43,274,281,272,277,GSD,6.462443160372773,4.47213595499958
TS414,271,454,263,449,TS,4.958652913154797,9.433981132056603
TG102,436,92,450,98,TG,5.650886620135987,15.231546211727817
TS764,160,405,174,411,TS,5.221533765880005,15.231546211727817
TS782,354,73,354,82,TS,6.200794412667343,9.0
GSD119,319,415,321,412,GSD,6.510778069370195,3.605551275463989
GG744,494,162,507,162,GG,5.46537164644446,13.0
TS544,262,170,267,168,TS,6.763486426128649,5.385164807134504
GSD364,475,157,480,160,GSD,5.23214473809974,5.830951894845301
GG550,522,162,516,172,GG,7.766688755679823,11.661903789690601
TS245,271,170,277,171,TS,7.704586269131401,6.082762530298219
TS621,263,331,251,338,TS,7.435708745955839,13.892443989449804
TG514,333,173,320,189,TG,6.222966385949797,20.615528128088304
GG139,405,114,398,121,GG,6.8897361457153306,9.899494936611665
GG342,365,224,375,222,GG,7.371880829945717,10.198039027185569
GSD59,472,206,476,203,GSD,5.066162047278944,5.0
GSD205,333,225,335,226,GSD,5.024254609924892,2.23606797749979
GSD162,441,254,439,251,GSD,5.682834555118845,3.605551275463989
TS52,243,143,236,142,TS,6.229030377600665,7.0710678118654755
GG360,190,348,197,343,GG,6.112252642604908,8.602325267042627
TS202,256,336,266,328,TS,6.905683613870011,12.806248474865697
TS399,346,84,328,86,TS,6.601855763600117,18.110770276274835
TS354,169,230,176,221,TS,5.719372314107208,11.40175425099138
GG155,466,162,473,162,GG,5.330425798757257,7.0
TS426,87,402,83,396,TS,5.569435841045982,7.211102550927978
GG338,420,103,415,100,GG,5.275460700511248,5.830951894845301
GG726,145,462,150,467,GG,5.0653841164492945,7.0710678118654755
GSD109,439,143,441,141,GSD,5.997726960317638,2.8284271247461903
TS410,476,162,489,162,TS,5.437917704533796,13.0
TG832,249,440,226,432,TG,6.80636128061892,24.351591323771842
TS649,193,411,178,412,TS,5.587430742319479,15.033296378372908
TG884,387,260,386,288,TG,5.976686689129896,28.0178514522438
TG545,218,153,239,139,TG,7.6620908819788855,25.238858928247925
GSD113,483,201,492,199,GSD,7.453390577995391,9.219544457292887
TS137,292,327,272,326,TS,7.68711856134288,20.024984394500787
GG222,351,161,352,151,GG,7.399319268831161,10.04987562112089
GSD293,318,128,311,127,GSD,7.480260275526643,7.0710678118654755
GSD238,319,389,320,392,GSD,6.935408643734323,3.1622776601683795
GG302,263,122,252,133,GG,6.011861214599664,15.556349186104045
GSD399,342,100,343,98,GSD,3.9130493058288636,2.23606797749979
GSD84,273,419,273,414,GSD,5.918474254716665,5.0
TS578,392,119,389,130,TS,6.0206929984118425,11.40175425099138
TS68,316,217,313,235,TS,6.798101442408488,18.24828759089466
GG447,256,163,257,155,GG,5.700568494992905,8.06225774829855
TS562,246,145,256,148,TS,5.66861709303496,10.44030650891055
TS38,198,350,188,356,TS,6.006052051077575,11.661903789690601
GSD69,329,172,327,175,GSD,5.7685727940186595,3.605551275463989
GG132,255,129,251,136,GG,5.888893050032291,8.06225774829855
GSD387,23,441,20,440,GSD,6.508350584265649,3.1622776601683795
GSD231,348,237,349,233,GSD,6.729425940585303,4.123105625617661
TG426,243,142,257,152,TG,5.665906935906564,17.204650534085253
TG128,427,102,435,92,TG,5.839894731330529,12.806248474865697
GG262,241,180,245,184,GG,5.1489072013478605,5.656854249492381
GG521,301,205,306,209,GG,4.844004261849376,6.4031242374328485
TS631,92,401,94,413,TS,6.298866226277624,12.165525060596439
TS751,318,173,307,178,TS,5.642333426900497,12.083045973594572
TG34,417,206,430,187,TG,6.661697195340618,23.021728866442675
TG779,306,173,277,166,TG,7.2346899039845525,29.832867780352597
GSD393,278,155,280,152,GSD,5.453379026922608,3.605551275463989
TG915,375,306,345,321,TG,6.930361840568036,33.54101966249684
TG593,152,403,179,406,TG,5.608552957076706,27.16615541441225
TS327,208,175,217,169,TS,5.041942317806681,10.816653826391969
TS302,330,388,336,380,TS,6.273897047850828,10.0
GG82,290,296,284,306,GG,6.149531314311993,11.661903789690601
GG797,322,393,329,387,GG,6.420515534355719,9.219544457292887
GSD1,244,197,244,201,GSD,6.368055829497546,4.0
GSD365,417,265,417,260,GSD,5.76878080706737,5.0
TS535,89,390,91,398,TS,3.669420971556878,8.246211251235321
GSD25,468,170,467,166,GSD,5.791583428341788,4.123105625617661
TG738,361,121,333,123,TG,6.433598648455376,28.071337695236398
GSD324,306,231,307,227,GSD,5.139752641110018,4.123105625617661
TS308,239,165,241,167,TS,5.61612687062291,2.8284271247461903
GG491,197,383,197,375,GG,4.4061218864081155,8.0
GSD36,394,121,397,120,GSD,8.048491835148578,3.1622776601683795
TG1161,367,314,387,293,TG,6.667374097902465,29.0
TS483,99,296,96,306,TS,6.052630296189742,10.44030650891055
TS721,441,223,432,221,TS,5.628210654377138,9.219544457292887
TG206,246,145,223,151,TG,6.63062981209954,23.769728648009426
GG484,284,305,281,313,GG,6.191231362685794,8.54400374531753
GG705,288,316,277,319,GG,7.406126873013602,11.40175425099138
TS292,188,339,183,329,TS,4.980309090027267,11.180339887498949
GG420,241,139,246,137,GG,4.904843973917045,5.385164807134504
TG1071,315,332,329,327,TG,3.682726179630312,14.866068747318506
GG714,459,127,465,124,GG,5.4238484898209425,6.708203932499369
TS519,85,398,90,402,TS,4.485697507385327,6.4031242374328485
GSD351,381,149,387,151,GSD,7.6545586039435,6.324555320336759
GG464,415,180,420,179,GG,4.859903068869652,5.0990195135927845
TG382,408,104,424,89,TG,5.091362532578173,21.93171219946131
TG590,416,96,428,91,TG,3.8117095429414576,13.0
TS763,103,378,112,374,TS,5.406100835851017,9.848857801796104
TS589,75,358,67,347,TS,5.6666761219159625,13.601470508735444
TG619,129,397,92,396,TG,9.832089536871276,37.013511046643494
GG366,209,171,208,160,GG,6.69684211125398,11.045361017187261
TG585,446,97,470,94,TG,6.77477899603345,24.186773244895647
GG56,364,107,358,101,GG,6.108857883811329,8.48528137423857
GG468,478,72,469,67,GG,5.969249212888864,10.295630140987
TG492,280,318,303,325,TG,5.750981400276332,24.041630560342615
TG353,467,127,443,133,TG,6.113942010369827,24.73863375370596
GG736,413,109,405,113,GG,5.437103194535522,8.94427190999916
GSD61,362,265,361,270,GSD,5.336656025190749,5.0990195135927845
TS525,84,388,73,394,TS,6.703207000658473,12.529964086141668
TS231,67,323,76,312,TS,5.971620442067479,14.212670403551895
TG132,182,407,205,413,TG,6.2903575706872275,23.769728648009426
TG390,180,406,198,411,TG,4.1671156513058065,18.681541692269406
TS60,386,285,381,297,TS,6.713273989137342,13.0
GG231,239,257,237,265,GG,5.157142910863767,8.246211251235321
TG705,302,268,308,247,TG,5.288186101384207,21.840329667841555
GSD114,503,155,507,153,GSD,6.093530829883441,4.47213595499958
TG721,117,370,94,388,TG,8.29594856549902,29.206163733020468
TS737,106,260,110,255,TS,7.517075272366025,6.4031242374328485
GG365,416,114,417,125,GG,6.347876724901241,11.045361017187261
TS622,476,162,486,161,TS,5.3480782925146215,10.04987562112089
TS450,391,146,388,132,TS,6.242283681572236,14.317821063276353
TG622,97,383,114,373,TG,5.791166290053079,19.72308292331602
GG190,226,182,238,182,GG,6.593131624973516,12.0
TG1183,419,94,433,91,TG,5.035246231377366,14.317821063276353
TG385,397,151,414,155,TG,4.010226447579044,17.46424919657298
GG673,341,121,350,121,GG,4.626348310847398,9.0
GG410,171,463,172,453,GG,6.113241306752645,10.04987562112089
TG198,405,107,389,124,TG,4.657961321492576,23.345235059857504
GSD8,326,350,321,351,GSD,5.014988285252052,5.0990195135927845
TS313,187,407,200,411,TS,5.45589783771366,13.601470508735444
TG533,269,424,278,403,TG,5.918145436237109,22.847319317591726
TG121,351,122,329,124,TG,5.852799687241998,22.090722034374522
GSD14,407,263,411,264,GSD,5.196679882012798,4.123105625617661
TS577,376,115,368,112,TS,5.009400707492656,8.54400374531753
TG150,177,356,147,364,TG,7.369673628222628,31.04834939252005
GG11,352,227,349,235,GG,5.353005975325681,8.54400374531753
TG317,373,138,373,128,TG,5.391394684868278,10.0
GG144,366,328,368,335,GG,6.629277144398659,7.280109889280518
GSD193,340,122,337,118,GSD,5.886843375479515,5.0
GG60,321,122,313,125,GG,4.673716120432966,8.54400374531753
TG1143,422,91,402,109,TG,5.59121450965599,26.90724809414742
GG267,257,160,253,150,GG,7.320050942084874,10.770329614269007
GG728,458,158,457,171,GG,7.436173631008749,13.038404810405298
GG352,255,140,255,150,GG,6.156026532162194,10.0
TS71,411,101,401,112,TS,6.038699895394165,14.866068747318506
TS424,353,325,354,337,TS,6.555030121550626,12.041594578792296
TS594,475,97,483,110,TS,6.664134341090609,15.264337522473747
GSD114,510,152,512,151,GSD,5.189698775927049,2.23606797749979
GG441,420,206,433,202,GG,7.301452492600781,13.601470508735444
GG380,308,134,311,123,GG,6.452737700601574,11.40175425099138
TS437,194,194,197,184,TS,4.861539066107866,10.44030650891055
GG270,211,183,217,187,GG,5.907083705134668,7.211102550927978
TG769,303,173,286,169,TG,4.775579777544883,17.46424919657298
TG889,211,346,191,354,TG,5.776593700982242,21.540659228538015
GSD352,244,216,244,211,GSD,5.794708948110671,5.0
TG906,372,129,393,118,TG,5.640254518444569,23.706539182259394
GG621,493,162,508,162,GG,7.547731158009029,15.0
TS94,428,90,442,93,TS,6.242218388706869,14.317821063276353
GSD285,385,148,380,148,GSD,7.094193459467455,5.0
GG576,314,209,321,208,GG,5.052551903746249,7.0710678118654755
TG246,444,95,454,97,TG,3.405059134424694,10.198039027185569
GSD312,318,153,315,154,GSD,5.885807336232666,3.1622776601683795
GG423,436,71,432,77,GG,5.250088611846049,7.211102550927978
GSD141,507,181,511,179,GSD,5.248716212520956,4.47213595499958
TS234,187,413,180,412,TS,4.101430395089021,7.0710678118654755
TS327,201,182,208,175,TS,4.25959810303239,9.899494936611665
TS375,116,245,123,244,TS,4.138888095067491,7.0710678118654755
GSD123,330,249,333,250,GSD,5.800869837853186,3.1622776601683795
GSD4,446,56,441,54,GSD,5.916535720573098,5.385164807134504
TS461,275,422,276,415,TS,4.429080669625602,7.0710678118654755
TS689,318,175,310,178,TS,7.552116656806978,8.54400374531753
TS150,324,329,340,324,TS,6.921595063368705,16.76305461424021
GG316,350,82,347,89,GG,4.995968642514256,7.615773105863909
TG552,406,107,374,128,TG,7.534113753294261,38.27531841800928
GG140,397,216,405,217,GG,5.344274831112447,8.06225774829855
GG625,88,381,95,391,GG,7.792960225592072,12.206555615733702
TG957,239,344,264,342,TG,5.503348314302321,25.079872407968907
GSD179,253,161,256,162,GSD,6.099742032402645,3.1622776601683795
TG562,258,341,270,333,TG,4.47596529725009,14.422205101855956
TG399,330,124,355,121,TG,5.402907773348148,25.179356624028344
GG610,364,228,362,223,GG,7.611112885980841,5.385164807134504
TG522,472,126,445,131,TG,5.9095012782469,27.459060435491963
GG397,431,92,433,99,GG,3.885735628466513,7.280109889280518
TG520,457,97,477,101,TG,5.843243575112926,20.396078054371138
GSD98,357,407,355,410,GSD,7.024467392869848,3.605551275463989
GG61,432,180,436,188,GG,6.031056933758769,8.94427190999916
GSD281,337,354,334,353,GSD,6.437622668251549,3.1622776601683795
TG968,482,115,464,126,TG,4.855255278514757,21.095023109728988
TG158,315,214,308,241,TG,6.32526769201249,27.892651361962706
GSD283,225,225,229,225,GSD,5.882801869313998,4.0
TS586,430,190,426,199,TS,6.128483470031572,9.848857801796104
TG56,271,351,275,383,TG,6.696341576817982,32.2490309931942
TS723,320,169,331,159,TS,6.714094778287283,14.866068747318506
TS550,75,394,85,402,TS,6.801898123832961,12.806248474865697
GSD181,408,301,400,300,GSD,8.589430647368136,8.06225774829855
TG371,403,234,393,254,TG,4.624664159523383,22.360679774997898
TS479,118,244,130,244,TS,5.87234064357179,12.0
TS756,315,225,307,243,TS,7.512035109141801,19.697715603592208
TS463,122,245,113,249,TS,5.976567505547447,9.848857801796104
TG500,479,103,478,119,TG,5.677016301385948,16.0312195418814
GG585,305,161,306,164,GG,4.653519814396204,3.1622776601683795
TG409,226,346,253,341,TG,5.689802227329406,27.459060435491963
GG453,247,137,251,136,GG,4.199464512579073,4.123105625617661
GSD286,222,382,221,382,GSD,5.370193295400134,1.0
TS741,91,391,91,398,TS,5.790196779556851,7.0
GSD170,157,427,156,423,GSD,7.263511968992312,4.123105625617661
GSD384,495,181,498,182,GSD,5.198727174599455,3.1622776601683795
TG611,324,157,348,143,TG,6.262739540016178,27.784887978899608
TS62,387,124,388,131,TS,5.15488767752562,7.0710678118654755
GSD23,365,212,361,212,GSD,5.424469721608412,4.0
GSD6,87,405,89,407,GSD,6.609909592394503,2.8284271247461903
TS429,257,441,262,445,TS,5.215834067141501,6.4031242374328485
TG836,88,350,92,378,TG,5.863279250484295,28.284271247461902
TS208,362,136,369,129,TS,4.091892878197549,9.899494936611665
GSD77,227,441,226,436,GSD,6.571456346790809,5.0990195135927845
GG182,308,133,313,124,GG,7.7356540687945685,10.295630140987
GG676,229,497,223,492,GG,5.070243139287392,7.810249675906654
TS470,45,350,49,359,TS,5.680195301930965,9.848857801796104
GG70,231,430,225,427,GG,5.120646530049969,6.708203932499369
TG87,298,174,274,164,TG,5.893373515909419,26.0
TS539,131,226,139,222,TS,5.314310604155853,8.94427190999916
TG762,242,344,271,332,TG,6.842821843989906,31.38470965295043
GG219,306,82,303,88,GG,5.436628991826517,6.708203932499369
GSD177,228,146,228,150,GSD,7.6938947189993865,4.0
GG467,258,153,254,150,GG,7.154645054499335,5.0
TS286,315,214,321,208,TS,5.485374412415806,8.48528137423857
TG1194,329,326,311,332,TG,4.152085946246293,18.973665961010276
TS693,219,158,221,154,TS,5.223493765037054,4.47213595499958
TS749,145,401,164,407,TS,9.267320120422799,19.924858845171276
TG323,310,242,316,219,TG,6.306320432299928,23.769728648009426
TS231,66,331,67,323,TS,4.633372876119683,8.06225774829855
TG653,340,323,310,331,TG,6.778065302032445,31.04834939252005
GSD251,279,119,276,115,GSD,6.020890434239313,5.0
TG980,418,95,399,113,TG,6.414677959311703,26.1725046566048
TS666,192,353,178,355,TS,5.7546635585022985,14.142135623730951
GG556,180,317,178,307,GG,5.103626540005932,10.198039027185569
TG646,89,353,93,379,TG,6.146169672648328,26.30589287593181
TG1185,157,404,124,397,TG,6.565047738591492,33.734255586866
TG108,316,218,317,195,TG,6.208567478214303,23.021728866442675
GG541,346,121,336,117,GG,6.341080036411354,10.770329614269007
TS588,52,447,48,457,TS,5.193288168674078,10.770329614269007
TS560,252,162,260,166,TS,8.418947327635443,8.94427190999916
GG779,478,91,470,93,GG,5.357318024181767,8.246211251235321
GSD331,28,436,28,438,GSD,5.5580772787773824,2.0
GG229,337,379,343,372,GG,5.676700267368585,9.219544457292887
GSD65,58,432,58,429,GSD,5.162261489921338,3.0
TG1189,249,440,226,431,TG,5.698581833372502,24.698178070456937
GG751,196,391,196,382,GG,5.03187286826412,9.0
TS591,92,413,91,405,TS,4.958345307758553,8.06225774829855
TG69,167,357,150,363,TG,4.822478423101126,18.027756377319946
GG367,361,305,372,304,GG,5.960151793048073,11.045361017187261
GSD294,482,169,485,173,GSD,6.557358062735453,5.0
GG700,319,123,310,126,GG,6.364080732903853,9.486832980505138
TS684,92,419,93,426,TS,4.6119303154981495,7.0710678118654755
GSD202,186,416,188,410,GSD,6.164563380245512,6.324555320336759
TG318,390,121,368,125,TG,5.622103839373189,22.360679774997898
TS253,302,327,296,328,TS,5.933514532096636,6.082762530298219
TG1145,231,146,245,144,TG,4.51976303713006,14.142135623730951
GG30,120,374,109,376,GG,6.444032179042211,11.180339887498949
GSD378,455,203,452,205,GSD,5.871204346007207,3.605551275463989
TS58,107,264,105,269,TS,4.9910409783368745,5.385164807134504
TS163,194,410,192,406,TS,6.288204875294468,4.47213595499958
TS111,301,273,305,260,TS,7.799825725962403,13.601470508735444
TG1083,324,157,340,153,TG,6.3050087151759024,16.492422502470642
GG684,179,326,180,317,GG,5.939285198460812,9.055385138137417
GG696,399,142,409,143,GG,5.136617549933875,10.04987562112089
TS686,355,324,344,324,TS,5.495696126885127,11.0
GG299,138,318,134,324,GG,4.502553850441119,7.211102550927978
TS16,164,359,176,356,TS,5.214609820002012,12.36931687685298
GSD240,375,324,372,322,GSD,6.156109980220737,3.605551275463989
GSD10,28,441,30,438,GSD,6.2198832230580265,3.605551275463989
GG599,386,98,373,107,GG,7.100999234620909,15.811388300841896
TG595,449,97,475,95,TG,5.975922204134651,26.076809620810597
GSD262,526,165,526,169,GSD,5.097378527998552,4.0
TS574,406,225,396,228,TS,4.704525072326565,10.44030650891055
TS417,389,144,387,146,TS,6.815460858579648,2.8284271247461903
TG1140,316,219,311,238,TG,5.083609271351323,19.6468827043885
TS496,429,193,432,186,TS,5.932356144288754,7.615773105863909
TG1199,403,108,417,95,TG,5.1104370941322,19.1049731745428
TS688,404,232,405,219,TS,7.390787683101362,13.038404810405298
GG421,424,74,411,83,GG,6.735770728646027,15.811388300841896
GSD372,318,95,321,90,GSD,6.533188742907029,5.830951894845301
GG790,359,192,354,196,GG,6.104972830414557,6.4031242374328485
TG857,309,241,306,259,TG,4.531923199957353,18.24828759089466
GSD64,346,133,351,133,GSD,6.46382472649799,5.0
TG142,276,388,274,358,TG,7.583545450048746,30.066592756745816
GG493,263,190,255,188,GG,6.641297284193223,8.246211251235321
GG456,453,87,446,83,GG,5.431764410177163,8.06225774829855
GSD20,338,294,337,300,GSD,6.4939657561464585,6.082762530298219
TG554,136,399,163,405,TG,7.490347168502111,27.65863337187866
TS475,385,292,377,301,TS,6.128363702289564,12.041594578792296
GG343,292,190,296,191,GG,5.162183907742055,4.123105625617661
GSD89,439,45,438,41,GSD,5.380643918011959,4.123105625617661
GSD228,255,303,255,307,GSD,6.012222804562626,4.0
GG257,436,74,431,79,GG,8.44025111149566,7.0710678118654755
GSD295,82,398,85,400,GSD,6.769816988102988,3.605551275463989
GG722,441,95,451,93,GG,7.794645372094228,10.198039027185569
TS324,479,93,465,96,TS,7.221144491660212,14.317821063276353
GSD211,331,120,329,127,GSD,6.453667258282806,7.280109889280518
TG279,315,214,320,189,TG,5.6281512423298725,25.495097567963924
GSD141,504,183,507,181,GSD,5.532277809059919,3.605551275463989
TG1151,422,91,405,107,TG,5.576957790412264,23.345235059857504
TG572,317,89,294,108,TG,6.420620795916244,29.832867780352597
GG55,336,312,330,313,GG,6.137813446069458,6.082762530298219
GSD302,230,394,226,392,GSD,7.6104557485447835,4.47213595499958
TG93,277,389,275,365,TG,5.934459038131127,24.08318915758459
GG244,381,219,376,222,GG,6.834250634228971,5.830951894845301
GSD4,457,57,454,57,GSD,4.918096769962904,3.0
GG507,465,190,461,186,GG,5.215666324489522,5.656854249492381
GSD25,482,171,483,175,GSD,5.703029151222694,4.123105625617661
GSD282,440,237,440,242,GSD,5.430997338986479,5.0
GSD363,256,320,258,320,GSD,5.310799082868435,2.0
GSD224,444,131,446,128,GSD,6.3188320011703,3.605551275463989
TS542,315,332,325,328,TS,6.8958173419601,10.770329614269007
GG605,260,78,254,74,GG,5.132790829181026,7.211102550927978
GSD303,217,210,217,204,GSD,6.017048022127838,6.0
GG155,513,162,521,163,GG,6.843094377079282,8.06225774829855
GSD167,289,170,293,170,GSD,7.013884476404829,4.0
GG375,196,379,195,394,GG,7.45415082111041,15.033296378372908
TG509,117,370,99,389,TG,7.07339107758981,26.1725046566048
GSD15,327,316,328,319,GSD,4.957456677493548,3.1622776601683795
TG628,281,144,269,146,TG,3.013883841716495,12.165525060596439
GG143,496,162,481,163,GG,7.568845561698396,15.033296378372908
GG448,263,179,261,187,GG,4.265126453427217,8.246211251235321
TS402,241,437,239,436,TS,3.9826977010367237,2.23606797749979
GG51,110,376,124,372,GG,7.883788137546439,14.560219778561036
GG168,350,162,344,170,GG,5.285564417095754,10.0
TG950,429,147,404,152,TG,5.890631625747609,25.495097567963924
GG90,252,469,250,462,GG,6.192921808525597,7.280109889280518
GSD248,435,179,439,176,GSD,6.804461163434961,5.0
GG29,418,129,417,115,GG,5.852119781055713,14.035668847618199
TS534,262,158,273,162,TS,5.704374385906482,11.704699910719626
GG460,257,261,250,259,GG,4.924583420184055,7.280109889280518
TS180,422,91,432,91,TS,5.266149645115527,10.0
GG779,487,98,478,91,GG,4.7797354690745575,11.40175425099138
TG557,280,117,264,137,TG,5.9522964417600335,25.612496949731394
TG1088,107,263,104,276,TG,3.712910072493374,13.341664064126334
TG265,276,382,277,405,TG,6.749481934598572,23.021728866442675
GG195,69,389,68,400,GG,5.520370495568705,11.045361017187261
TS339,291,173,286,173,TS,7.215699421071381,5.0
GG543,197,409,195,401,GG,5.2048718141308825,8.246211251235321
GG205,334,200,340,198,GG,5.496975298853169,6.324555320336759
TG207,253,342,268,336,TG,4.564926861112941,16.15549442140351
TS439,33,441,21,443,TS,6.959759260012742,12.165525060596439
TS393,236,167,241,166,TS,3.1882605416873533,5.0990195135927845
GSD329,313,203,318,203,GSD,5.210254445834938,5.0
TG547,474,96,483,111,TG,3.814829801639198,17.4928556845359
TG1025,249,147,275,144,TG,7.000865149472709,26.1725046566048
TS166,257,161,257,164,TS,5.921914214297454,3.0
TS94,444,96,431,100,TS,7.35699988261247,13.601470508735444
GSD181,400,300,398,301,GSD,6.626545275376229,2.23606797749979
TG185,346,83,357,71,TG,4.756102629971245,16.278820596099706
GG535,307,91,316,88,GG,6.9303851745665614,9.486832980505138
TG455,422,91,409,103,TG,5.28127471369401,17.69180601295413
TG1026,232,345,210,348,TG,4.971392280944457,22.20360331117452
TG31,362,136,335,150,TG,6.747432174741756,30.4138126514911
GG347,309,196,314,195,GG,4.860423961525825,5.0990195135927845
TS493,381,292,381,281,TS,5.992215516990197,11.0
TG953,292,172,272,169,TG,5.590753616777247,20.223748416156685
TG890,298,173,271,169,TG,5.698396224949547,27.294688127912362
TS520,106,260,105,248,TS,5.439354955989989,12.041594578792296
TG381,136,399,159,405,TG,6.067614473452857,23.769728648009426
GSD397,381,281,382,282,GSD,6.652249162345539,1.4142135623730951
GSD53,351,157,345,161,GSD,6.735166521271932,7.211102550927978
TG235,403,108,421,92,TG,7.561362233500112,24.08318915758459
GSD100,185,419,186,426,GSD,5.871125786284505,7.0710678118654755
TG441,330,152,319,166,TG,5.857892883584904,17.804493814764857
TG1180,479,103,473,125,TG,6.031996267751658,22.80350850198276
TS428,319,168,322,161,TS,6.908197325860911,7.615773105863909
GG195,68,400,69,406,GG,6.394375469185735,6.082762530298219
GG278,302,270,300,279,GG,5.655271413835508,9.219544457292887
TG6,272,169,250,160,TG,5.943225226381698,23.769728648009426
TG683,301,175,279,171,TG,5.349907733146184,22.360679774997898
GG735,361,71,366,65,GG,4.249712343309639,7.810249675906654
TS661,77,331,68,332,TS,5.4723320011185566,9.055385138137417
TG728,253,343,271,330,TG,6.720892184602004,22.20360331117452
GSD328,302,419,296,416,GSD,4.765586513994819,6.708203932499369
TS597,278,449,272,455,TS,5.526083951237624,8.48528137423857
TG784,162,406,183,408,TG,5.165793889444611,21.095023109728988
GSD264,26,428,26,433,GSD,6.497172307724816,5.0
TG510,245,142,263,159,TG,5.659411176293381,24.758836806279895
TG161,226,346,254,343,TG,6.353556839644471,28.160255680657446
GG761,256,142,262,143,GG,5.410650608309414,6.082762530298219
GSD97,329,218,327,226,GSD,5.565110899481892,8.246211251235321
TS495,61,381,56,371,TS,6.192569277879882,11.180339887498949
TG921,157,404,182,407,TG,5.952475411564949,25.179356624028344
TG973,443,133,472,126,TG,5.694487591201929,29.832867780352597
TG421,276,376,271,351,TG,5.922372607333483,25.495097567963924
TG1033,189,408,212,418,TG,5.587843831049524,25.079872407968907
